_row_id,_input_row_index,_source_url,extract_rank,extract_text,is_gap_extract,brief_usefulness_score_0_100,brief_gap_analysis_usefulness_score_0_100,brief_message_usefulness_score_0_100
row::ca438ac0bee92d89ae8d3032d065aa1ed8528a5f,535,https://link.springer.com/article/10.1007/s44446-025-00031-5,2,Risk stratification tools may be unvalidated; allergy histories are often incomplete.,False,18,55,6
row::ca438ac0bee92d89ae8d3032d065aa1ed8528a5f,535,https://link.springer.com/article/10.1007/s44446-025-00031-5,3,"Practice variability can create false positives (irritant) and false negatives (inadequate concentration), potentially missing life-threatening allergies.",False,18,55,6
row::ca438ac0bee92d89ae8d3032d065aa1ed8528a5f,535,https://link.springer.com/article/10.1007/s44446-025-00031-5,4,"Confirmatory testing may be inaccessible in resource-limited settings, increasing diagnostic inaccuracy risk.",False,18,55,6
row::79b323d11cb9a92901b37ed2d2f4b46e5a77f6c0,536,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2025.1605074/full,1,"N=1,531 valid responses; 286 reported AR (prevalence 18.68%).",False,12,22,10
row::79b323d11cb9a92901b37ed2d2f4b46e5a77f6c0,536,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2025.1605074/full,2,Internet cited as health education source by 72.03%.,False,12,22,10
row::79b323d11cb9a92901b37ed2d2f4b46e5a77f6c0,536,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2025.1605074/full,3,Allergen testing reported in 44.21% of AR patients.,False,12,22,10
row::79b323d11cb9a92901b37ed2d2f4b46e5a77f6c0,536,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2025.1605074/full,4,Medication-use knowledge/frequency understanding reported as limited in ~73%.,False,12,22,10
row::79b323d11cb9a92901b37ed2d2f4b46e5a77f6c0,536,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2025.1605074/full,5,~51% (146/286) reported no medical institution visit for AR in the past year.,False,12,22,10
row::322b4bd54be9a1f7f000ceb378c57b427b333aab,537,https://link.springer.com/article/10.1186/s13063-022-06149-4,1,“patients with food allergy are currently advised to maintain a strict elimination diet and to carry self-injectable epinephrine at all times”,False,44,72,28
row::322b4bd54be9a1f7f000ceb378c57b427b333aab,537,https://link.springer.com/article/10.1186/s13063-022-06149-4,2,"“Up to 30% of patients defined as tolerant after an OFC do not (re-)introduce the food… for various reasons, e.g., dislike, aversion, fear of reactions, or social/cultural/family habits.”",False,44,72,28
row::322b4bd54be9a1f7f000ceb378c57b427b333aab,537,https://link.springer.com/article/10.1186/s13063-022-06149-4,3,"“anaphylaxis, particularly to small amounts of peanut, was more common in older children”",False,44,72,28
row::322b4bd54be9a1f7f000ceb378c57b427b333aab,537,https://link.springer.com/article/10.1186/s13063-022-06149-4,4,“As medically indicated… all patients should carry their emergency treatment medicine (including an adrenaline auto injector) at all times throughout the time course of the study.”,False,44,72,28
row::f340890866a8b4f5b17ec98ced1b611616c61bad,538,https://www.bsaci.org/allergy-clinic/guys-hospital-department-of-allergy,1,In conjunction with St Thomas’ Hospital Children’s Allergy Service we provide a dedicated adolescent and transition allergy service.,False,55,65,35
row::c49a348548fc3db617f8ff3755f328398764cc67,539,https://link.springer.com/article/10.1186/s13223-024-00912-9,1,“507 patients were started on OIT… 50 patients who discontinued OIT… The overall discontinuation rate was 9.8%… Thirty-four patients (68%) had multiple reasons for discontinuing OIT.”,False,48,72,38
row::c49a348548fc3db617f8ff3755f328398764cc67,539,https://link.springer.com/article/10.1186/s13223-024-00912-9,2,“Social factors were the most common reason for discontinuation and were identified in 32 patients (64%).”,False,48,72,38
row::c49a348548fc3db617f8ff3755f328398764cc67,539,https://link.springer.com/article/10.1186/s13223-024-00912-9,3,“Anxiety led to discontinuation in 17 patients (34%).”,False,48,72,38
row::c49a348548fc3db617f8ff3755f328398764cc67,539,https://link.springer.com/article/10.1186/s13223-024-00912-9,4,"“Gastrointestinal symptoms were the most prevalent, while anaphylaxis contributed to discontinuation in 15 patients (30%).”",False,48,72,38
row::c49a348548fc3db617f8ff3755f328398764cc67,539,https://link.springer.com/article/10.1186/s13223-024-00912-9,5,"“The category of social factors was divided into… poor communication… dose refusal… poor health literacy… financial stressors, and difficulty with adherence.”",False,48,72,38
row::fa3d5ce8815548b310164650b5959204ea8dcff0,540,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2025.1583909/full,1,Anaphylaxis can present atypically (syncope without other manifestations) and include ECG alterations; authors argue ECG is essential during reactions.,False,28,55,18
row::fa3d5ce8815548b310164650b5959204ea8dcff0,540,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2025.1583909/full,2,Prompt adrenaline is central in severe anaphylaxis management (adult case treated with IM adrenaline 500 mcg).,False,28,55,18
row::fa3d5ce8815548b310164650b5959204ea8dcff0,540,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2025.1583909/full,3,Affordability influenced care pathway (declined further investigations/VIT; relied on prescribed auto-injector).,False,28,55,18
row::fa3d5ce8815548b310164650b5959204ea8dcff0,540,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2025.1583909/full,4,"Discussion highlights limits of current confirmation/risk tools (tryptase, REMA) for cardiac involvement; calls for research/biomarkers and systematic cardiovascular evaluation.",False,28,55,18
row::826868940dfb8a50d214f5c0b3b8c2cd77dd16d8,541,https://link.springer.com/article/10.1186/s13223-024-00930-7,1,Food allergy is a leading cause of anaphylaxis-related emergency department visits in children (contextual high-risk framing).,False,68,72,62
row::826868940dfb8a50d214f5c0b3b8c2cd77dd16d8,541,https://link.springer.com/article/10.1186/s13223-024-00930-7,2,"Co-factors (exercise, alcohol, NSAIDs, stress, menstruation, sleep deprivation) can increase severity and may contribute to delayed/unexpected reactions.",False,68,72,62
row::826868940dfb8a50d214f5c0b3b8c2cd77dd16d8,541,https://link.springer.com/article/10.1186/s13223-024-00930-7,3,Patients may delay epinephrine due to side-effect worries or assumptions about mandatory ED follow-up.,False,68,72,62
row::826868940dfb8a50d214f5c0b3b8c2cd77dd16d8,541,https://link.springer.com/article/10.1186/s13223-024-00930-7,4,Weight-based dosing includes a 0.50 mg option; thresholds presented differ from some manufacturer labelling.,False,68,72,62
row::826868940dfb8a50d214f5c0b3b8c2cd77dd16d8,541,https://link.springer.com/article/10.1186/s13223-024-00930-7,5,"Preparedness criteria include immediate access to at least two in-date, weight-appropriate doses and written emergency plans shared with community settings.",False,68,72,62
row::afd54ce50f519a6f127dcaab775a177f1d9920b7,542,https://www.bsaci.org/allergy-clinic/st-marys-hospital-imperial-college-healthcare-nhs-trust-paediatric-allergy-clinic,1,“Anaphylaxis — Children only”,False,30,55,15
row::afd54ce50f519a6f127dcaab775a177f1d9920b7,542,https://www.bsaci.org/allergy-clinic/st-marys-hospital-imperial-college-healthcare-nhs-trust-paediatric-allergy-clinic,2,“Transition Service — Adults & Children”,False,30,55,15
row::34f1c10d198dca882b2ad368e412e40e706356df,543,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2024.1366922/full,1,Society recommendations noted in-text: skin testing 4–8 weeks after severe hypersensitivity reaction to avoid false negatives.,False,18,35,8
row::34f1c10d198dca882b2ad368e412e40e706356df,543,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2024.1366922/full,2,Case description: severe perioperative anaphylaxis treated with IV epinephrine; accidental oral re-exposure at day 3 without symptoms; interpreted as PAMA.,False,18,35,8
row::34f1c10d198dca882b2ad368e412e40e706356df,543,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2024.1366922/full,3,Literature discussion: early (0–4 days) negative skin tests can turn positive when repeated at 4–8 weeks.,False,18,35,8
row::5246ddf6c87500fa2e3b8a251558facaa024e046,544,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2025.1703989/abstract,1,Systematic review/meta-analysis of TSLP expression across specimen types/assays in asthma; heterogeneity limited comparability and meta-analysis scope.,False,1,5,0
row::1bda0df3c5ed2e832bfa5cf3a75ee746e6b1414b,545,https://easternfoodallergyconference.org/speaker-spotlight,1,“She is also Lead for the Adolescent Transition Program for Allergy.”,False,18,35,5
row::9dbf9967df9aea046e04a4cc2d0fedcb27c9bc96,546,https://blog.nemours.org/2022/06/gluten-could-be-at-the-root-of-your-teens-gastrointestinal-problems,1,"For some people, a wheat allergy may cause a life-threatening reaction called anaphylaxis (throat/tongue swelling; trouble swallowing; difficulty breathing).",False,12,25,10
row::9dbf9967df9aea046e04a4cc2d0fedcb27c9bc96,546,https://blog.nemours.org/2022/06/gluten-could-be-at-the-root-of-your-teens-gastrointestinal-problems,2,"For more serious reactions such as anaphylaxis, an epinephrine auto-injector is used.",False,12,25,10
row::9dbf9967df9aea046e04a4cc2d0fedcb27c9bc96,546,https://blog.nemours.org/2022/06/gluten-could-be-at-the-root-of-your-teens-gastrointestinal-problems,3,Teen social pressure: feeling isolated; wants to be 'normal' and fit in.,False,12,25,10
row::9dbf9967df9aea046e04a4cc2d0fedcb27c9bc96,546,https://blog.nemours.org/2022/06/gluten-could-be-at-the-root-of-your-teens-gastrointestinal-problems,4,Self-advocacy when eating out: read labels; ask confidently about ingredients.,False,12,25,10
row::f5a986ff605eb90fdd6cbd1e7fbde7d7119753f8,547,https://www.frontiersin.org/journals/pediatrics/articles/10.3389/fped.2024.1373373/full,1,Repeat training need tied to limited adherence and risk-taking behavior.,False,62,78,55
row::f5a986ff605eb90fdd6cbd1e7fbde7d7119753f8,547,https://www.frontiersin.org/journals/pediatrics/articles/10.3389/fped.2024.1373373/full,2,Epinephrine under-prescribed and under-used; hesitancy contributes to undertreatment.,False,62,78,55
row::f5a986ff605eb90fdd6cbd1e7fbde7d7119753f8,547,https://www.frontiersin.org/journals/pediatrics/articles/10.3389/fped.2024.1373373/full,3,School setting is a critical locus for preparedness; epinephrine availability may be lower in lower-SES schools.,False,62,78,55
row::f5a986ff605eb90fdd6cbd1e7fbde7d7119753f8,547,https://www.frontiersin.org/journals/pediatrics/articles/10.3389/fped.2024.1373373/full,4,ED discharge should include epinephrine prescription and self-administration counselling.,False,62,78,55
row::f5a986ff605eb90fdd6cbd1e7fbde7d7119753f8,547,https://www.frontiersin.org/journals/pediatrics/articles/10.3389/fped.2024.1373373/full,5,Specialist access constraints and referral delays can hinder optimal diagnosis/management and education.,False,62,78,55
row::47cdc260f4a0836a9f504c4ce86bdd7c45b07e84,548,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2024.1448220/full,1,Generic psychosocial burden statement about fear of accidental exposure and life-threatening reactions.,False,8,12,5
row::47cdc260f4a0836a9f504c4ce86bdd7c45b07e84,548,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2024.1448220/full,2,"OIT-specific call for more evidence on dosing strategies, safety, and mechanisms to increase access/success.",False,8,12,5
row::47cdc260f4a0836a9f504c4ce86bdd7c45b07e84,548,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2024.1448220/full,3,"Observation (in cited work) that prior exposure (e.g., EPIT) may reduce anxiety about OIT (indirect, not about emergency treatment).",False,8,12,5
row::2483d5f71c278eb90613ae747663b7a8df59025f,549,https://link.springer.com/article/10.1007/s00540-020-02886-5,1,Retrospective multicentre series (Japan; 14 tertiary hospitals; 2012–2018) of definite perioperative drug-induced anaphylaxis cases (n=46).,False,18,45,10
row::2483d5f71c278eb90613ae747663b7a8df59025f,549,https://link.springer.com/article/10.1007/s00540-020-02886-5,2,"Triggers/timing vary by agent (e.g., induction vs maintenance vs end of anaesthesia), potentially affecting vigilance for recognition.",False,18,45,10
row::2483d5f71c278eb90613ae747663b7a8df59025f,549,https://link.springer.com/article/10.1007/s00540-020-02886-5,3,"Delayed-onset reactions may be harder to recognise when physical signs are obscured (e.g., by surgical drapes).",False,18,45,10
row::a45462d628ce6372777caa5b53acc27d839efce9,550,https://www.linkedin.com/posts/sharon-n-998a443a_12026-update-i-recently-battled-a-long-lasting-activity-7364288018678980609-2tGV,1,The UK’s first needle-free nasal adrenaline spray for the emergency treatment of anaphylaxis is now available for prescription (LinkedIn post text; secondary).,False,35,60,30
row::a45462d628ce6372777caa5b53acc27d839efce9,550,https://www.linkedin.com/posts/sharon-n-998a443a_12026-update-i-recently-battled-a-long-lasting-activity-7364288018678980609-2tGV,2,General barrier-reduction framing vs auto-injectors (unquantified; no adolescent subgroup).,False,35,60,30
row::a45462d628ce6372777caa5b53acc27d839efce9,550,https://www.linkedin.com/posts/sharon-n-998a443a_12026-update-i-recently-battled-a-long-lasting-activity-7364288018678980609-2tGV,3,Mentions intranasal epinephrine development with PK/PD/safety comparison intent (Nasdepi).,False,35,60,30
row::1666be380baa117747509c3345a3c62e1e621720,551,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2025.1584928/full,1,"ISAAC age strata include 13–14-year-olds, and the UK is cited as a high-prevalence comparator for wheeze.",False,18,35,10
row::1666be380baa117747509c3345a3c62e1e621720,551,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2025.1584928/full,2,"The review explicitly links socioeconomic/access factors to allergy patterns, implying health-system and equity considerations.",False,18,35,10
row::a932e10981e87f041edc252c2b1870ce7e644998,552,https://www.nps.org.au/medicine-finder/epi-pen-jr-auto-injector-solution-for-injection,1,Immediate emergency treatment framing: EpiPen Jr is for immediate emergency treatment of anaphylaxis; act quickly.,False,55,62,48
row::a932e10981e87f041edc252c2b1870ce7e644998,552,https://www.nps.org.au/medicine-finder/epi-pen-jr-auto-injector-solution-for-injection,2,Weight-based fixed-dose guidance: 150 microgram device for 15–30 kg; transition guidance at >30 kg; clinician discretion mentioned around thresholds.,False,55,62,48
row::a932e10981e87f041edc252c2b1870ce7e644998,552,https://www.nps.org.au/medicine-finder/epi-pen-jr-auto-injector-solution-for-injection,3,Needle/handling considerations: hidden needle; multiple handling precautions to avoid needlestick injury; injection-site cautions.,False,55,62,48
row::a932e10981e87f041edc252c2b1870ce7e644998,552,https://www.nps.org.au/medicine-finder/epi-pen-jr-auto-injector-solution-for-injection,4,Training expectation: know how to use before an emergency; obtain and regularly practise with a training device.,False,55,62,48
row::a932e10981e87f041edc252c2b1870ce7e644998,552,https://www.nps.org.au/medicine-finder/epi-pen-jr-auto-injector-solution-for-injection,5,"Response plan: record time, seek emergency care/ambulance; repeat dosing every 5–15 minutes may be needed; do not exceed two sequential doses unless supervised.",False,55,62,48
row::a932e10981e87f041edc252c2b1870ce7e644998,552,https://www.nps.org.au/medicine-finder/epi-pen-jr-auto-injector-solution-for-injection,6,Maintenance burden: expiry checks and monthly solution inspection; mishandling can damage the device.,False,55,62,48
row::4a2f8d8bc7f80f79fe3445439021a1ca28c1ec90,553,https://www.frontiersin.org/journals/global-womens-health/articles/10.3389/fgwh.2021.761511/full,1,Only 3/10 efficacy studies reported sex/gender-disaggregated results; only 12/35 safety studies did so for all outcomes.,False,18,55,5
row::4a2f8d8bc7f80f79fe3445439021a1ca28c1ec90,553,https://www.frontiersin.org/journals/global-womens-health/articles/10.3389/fgwh.2021.761511/full,2,Routine surveillance outputs frequently omitted sex/gender-disaggregated participant percentages (5/8).,False,18,55,5
row::4a2f8d8bc7f80f79fe3445439021a1ca28c1ec90,553,https://www.frontiersin.org/journals/global-womens-health/articles/10.3389/fgwh.2021.761511/full,3,"Authors recommend sex/gender-disaggregated reporting (e.g., SAGER-aligned) and making subgroup results publicly available for pooling/meta-analysis.",False,18,55,5
row::d7a3b26677164eb0ee4bcf53a7cdcaf57d882f7e,554,https://www.foodallergy.org/media-room/fare-letter-fda,1,Concern about lack of availability for epinephrine auto-injectors (EpiPen/EpiPen Jr).,False,52,70,38
row::d7a3b26677164eb0ee4bcf53a7cdcaf57d882f7e,554,https://www.foodallergy.org/media-room/fare-letter-fda,2,Reported shortages mentioned for Canada and the UK (non-quantified).,False,52,70,38
row::d7a3b26677164eb0ee4bcf53a7cdcaf57d882f7e,554,https://www.foodallergy.org/media-room/fare-letter-fda,3,Back-to-school timing raised as a preparedness concern.,False,52,70,38
row::d7a3b26677164eb0ee4bcf53a7cdcaf57d882f7e,554,https://www.foodallergy.org/media-room/fare-letter-fda,4,Suggested mitigation: discuss alternative auto-injector prescriptions during shortages.,False,52,70,38
row::1109a099c965e20d85e39bea25cfcbd55d14bdf4,555,https://www.anaphylaxis.org.uk/fact-sheet/pollen-food-syndrome,1,PFS typically causes immediate oral symptoms (itching/tingling; sometimes swelling) after certain raw foods in pollen-sensitised individuals; most reactions are mild.,False,72,58,74
row::1109a099c965e20d85e39bea25cfcbd55d14bdf4,555,https://www.anaphylaxis.org.uk/fact-sheet/pollen-food-syndrome,2,Antihistamines may help mild symptoms but patients should confirm appropriate treatment with a doctor.,False,72,58,74
row::1109a099c965e20d85e39bea25cfcbd55d14bdf4,555,https://www.anaphylaxis.org.uk/fact-sheet/pollen-food-syndrome,3,Severe airway-related symptoms are rare but require immediate medical help.,False,72,58,74
row::1109a099c965e20d85e39bea25cfcbd55d14bdf4,555,https://www.anaphylaxis.org.uk/fact-sheet/pollen-food-syndrome,4,Asthma (particularly poorly controlled) is described as a major risk factor for more severe reactions.,False,72,58,74
row::1109a099c965e20d85e39bea25cfcbd55d14bdf4,555,https://www.anaphylaxis.org.uk/fact-sheet/pollen-food-syndrome,5,Nuts may be involved; guidance stresses distinguishing PFS to nuts from more serious nut allergy and seeking specialist advice if any doubt.,False,72,58,74
row::1109a099c965e20d85e39bea25cfcbd55d14bdf4,555,https://www.anaphylaxis.org.uk/fact-sheet/pollen-food-syndrome,6,"If prescribed adrenaline, patients should know exactly how/when to use it; HCP training and practice resources are recommended.",False,72,58,74
row::1109a099c965e20d85e39bea25cfcbd55d14bdf4,555,https://www.anaphylaxis.org.uk/fact-sheet/pollen-food-syndrome,7,"UK prescription options listed include AAIs (e.g., EpiPen/Jext) and intranasal adrenaline (EURneffy).",False,72,58,74
row::1109a099c965e20d85e39bea25cfcbd55d14bdf4,555,https://www.anaphylaxis.org.uk/fact-sheet/pollen-food-syndrome,8,Carry two in-date adrenaline products; consider a second dose if not improving/worsening after 5 minutes.,False,72,58,74
row::1494bb605d2bb1dacd7d87ab1eee8cdeb467e66f,556,https://link.springer.com/journal/13601/volumes-and-issues/5-3/supplement,1,"Volume 5, Issue 3 supplement | Clinical and Translational Allergy",False,10,35,0
row::1494bb605d2bb1dacd7d87ab1eee8cdeb467e66f,556,https://link.springer.com/journal/13601/volumes-and-issues/5-3/supplement,2,Abstracts from the Food Allergy and Anaphylaxis Meeting 2014,False,10,35,0
row::1494bb605d2bb1dacd7d87ab1eee8cdeb467e66f,556,https://link.springer.com/journal/13601/volumes-and-issues/5-3/supplement,3,145 articles in this issue,False,10,35,0
row::8342721b28bf1c227eeacd0fb71e039e9a543764,557,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2025.1524392/full,1,Systematic review included 17 studies across clinical and in vivo models; many clinical studies observational with moderate quality; in vivo studies often lacked randomisation/blinding reporting.,False,8,12,2
row::8342721b28bf1c227eeacd0fb71e039e9a543764,557,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2025.1524392/full,2,"Some included participants experienced accidental anaphylaxis or challenge-induced anaphylaxis, but outcomes were miRNA expression (acute vs basal), not management behaviours.",False,8,12,2
row::5d6c2da30abc061d811931e9f767a76dc952c300,558,https://cps.ca/en/documents/position/group-a-streptococcal,1,GAS pharyngitis occurs most often in children 5 to 11 years of age (not adolescent-focused).,False,2,5,0
row::5d6c2da30abc061d811931e9f767a76dc952c300,558,https://cps.ca/en/documents/position/group-a-streptococcal,2,"Rare mention of anaphylaxis pertains to penicillin allergy in antibiotic selection, not emergency anaphylaxis response.",False,2,5,0
row::3fe3272a3b7bb85d033f3124e09fce8538bc1b16,559,https://emedicine.medscape.com/article/1049085-treatment,1,"Patients with atopic dermatitis (AD) do not usually require emergency therapy, but they may visit the emergency department (ED) for treatment of acute flares...",False,2,10,0
row::3fe3272a3b7bb85d033f3124e09fce8538bc1b16,559,https://emedicine.medscape.com/article/1049085-treatment,2,"In 2019, this indication was expanded to include adolescents aged 12 years or older...",False,2,10,0
row::3fe3272a3b7bb85d033f3124e09fce8538bc1b16,559,https://emedicine.medscape.com/article/1049085-treatment,3,The ECZTRA 6 trial (N = 289) evaluated the efficacy and safety of tralokinumab in pediatric patients aged 12-17 years...,False,2,10,0
row::ee0fcd77a1b984fc471b60cd4918a17bbfa8c18a,560,https://www.rch.org.au/clinicalguide/guideline_index/asthma_acute,1,"If asthma vs anaphylaxis is unclear, treat as anaphylaxis; time-critical treatment emphasis (recognition/response framing).",False,28,40,18
row::ee0fcd77a1b984fc471b60cd4918a17bbfa8c18a,560,https://www.rch.org.au/clinicalguide/guideline_index/asthma_acute,2,Trigger-linked sudden onset (food/medication/insect sting) may indicate anaphylaxis rather than asthma alone (recognition cue).,False,28,40,18
row::ee0fcd77a1b984fc471b60cd4918a17bbfa8c18a,560,https://www.rch.org.au/clinicalguide/guideline_index/asthma_acute,3,Notes comorbid uncontrolled asthma increases anaphylaxis morbidity/mortality (high-risk context).,False,28,40,18
row::ee0fcd77a1b984fc471b60cd4918a17bbfa8c18a,560,https://www.rch.org.au/clinicalguide/guideline_index/asthma_acute,4,Education/action plan/follow-up sections highlight need to assess knowledge gaps and provide written plans with verbal discussion (training/continuity context).,False,28,40,18
row::6e3bdb7f203d67281e3d558823e3ec50efd4d86e,561,https://jkms.org/DOIx.php?id=10.3346%2Fjkms.2019.34.e106,1,Epinephrine used in 46.8% vs antihistamines 82.3% and systemic steroids 57.4% in initial management (infant cohort).,False,46,72,40
row::6e3bdb7f203d67281e3d558823e3ec50efd4d86e,561,https://jkms.org/DOIx.php?id=10.3346%2Fjkms.2019.34.e106,2,EAI prescribing reported at 25.1% (infant cohort subset).,False,46,72,40
row::6e3bdb7f203d67281e3d558823e3ec50efd4d86e,561,https://jkms.org/DOIx.php?id=10.3346%2Fjkms.2019.34.e106,3,Blood pressure measured in only 9.1% (documentation/assessment gap).,False,46,72,40
row::6e3bdb7f203d67281e3d558823e3ec50efd4d86e,561,https://jkms.org/DOIx.php?id=10.3346%2Fjkms.2019.34.e106,4,Biphasic reactions reported; delay to epinephrine described as a predictor (supporting urgency of early epinephrine).,False,46,72,40
row::6e3bdb7f203d67281e3d558823e3ec50efd4d86e,561,https://jkms.org/DOIx.php?id=10.3346%2Fjkms.2019.34.e106,5,Discussion cites EU multi-country adolescent ED epinephrine treatment 12% (2011) to 25% (2014).,False,46,72,40
row::fd97fe6d3818868951ed1874ba67bf451eb64fb0,562,https://www.bsaci.org/allergy-clinic/southampton-university-hospitals-nhs-trust-childrens-clinic,1,Service covers infants and children up to 18 years.,False,40,55,25
row::fd97fe6d3818868951ed1874ba67bf451eb64fb0,562,https://www.bsaci.org/allergy-clinic/southampton-university-hospitals-nhs-trust-childrens-clinic,2,Clinic states it has an adolescent transition programme to adult allergy services.,False,40,55,25
row::fd97fe6d3818868951ed1874ba67bf451eb64fb0,562,https://www.bsaci.org/allergy-clinic/southampton-university-hospitals-nhs-trust-childrens-clinic,3,Peanut immunotherapy noted as private-only at present (not NHS).,False,40,55,25
row::fd97fe6d3818868951ed1874ba67bf451eb64fb0,562,https://www.bsaci.org/allergy-clinic/southampton-university-hospitals-nhs-trust-childrens-clinic,4,Mentions dietetics and clinical psychology support for food allergy/challenge services.,False,40,55,25
row::e9ec2de64e9a7b9c8a4ffdff1b799d7af8857b40,563,https://www.bsaci.org/new-insights-on-cause-of-anaphylaxis-following-covid-19-vaccination,1,Reports of two UK anaphylaxis cases occurring within minutes after Pfizer/BioNTech vaccination.,False,15,20,10
row::e9ec2de64e9a7b9c8a4ffdff1b799d7af8857b40,563,https://www.bsaci.org/new-insights-on-cause-of-anaphylaxis-following-covid-19-vaccination,2,"Summary claim that PEG allergy is a cause of vaccine anaphylaxis, framed as rare in the context of millions of doses.",False,15,20,10
row::9dada7ddce6d9e3c9301d398343cd5f3798cc5f8,564,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2025.1570050/full,1,Meta-analysis scope: children up to 18 years; 19 studies; ~815 participants.,False,12,25,3
row::9dada7ddce6d9e3c9301d398343cd5f3798cc5f8,564,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2025.1570050/full,2,Safety/late complication signal: EoE reported (~4% biopsy-confirmed in children receiving OIT in referenced synthesis).,False,12,25,3
row::9dada7ddce6d9e3c9301d398343cd5f3798cc5f8,564,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2025.1570050/full,3,"Methodological limitations: low/unclear RCT quality, heterogeneity, publication bias signal (Egger P<0.001).",False,12,25,3
row::cb13513b15437f395fd420a844d131b9aaf513cc,566,https://link.springer.com/article/10.1186/s13223-024-00937-0,1,Panel testing described as unvalidated screening with high false-positive rates and downstream psychosocial/financial harms.,False,38,65,25
row::cb13513b15437f395fd420a844d131b9aaf513cc,566,https://link.springer.com/article/10.1186/s13223-024-00937-0,2,OFCs stated as gold standard; access restricted by system/physician/patient factors (Canada).,False,38,65,25
row::cb13513b15437f395fd420a844d131b9aaf513cc,566,https://link.springer.com/article/10.1186/s13223-024-00937-0,3,Cited evidence suggests adolescent psychosocial burden (anxiety/depression/eating disorders) and bullying associated with food allergy.,False,38,65,25
row::cb13513b15437f395fd420a844d131b9aaf513cc,566,https://link.springer.com/article/10.1186/s13223-024-00937-0,4,Notes variability/heterogeneity in diagnostic testing evidence and lack of prospective RCTs in testing strategies (as cited).,False,38,65,25
row::a469f3e26507d3364ed30f57dd0f49e1c09a04ad,567,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2025.1572283/full,1,Accidental ingestion remains common even after diagnosis (children/adolescents survey: 73%).,False,38,62,22
row::a469f3e26507d3364ed30f57dd0f49e1c09a04ad,567,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2025.1572283/full,2,"Practical school/travel situations (mealtimes, field trips, substitute teachers, bus travel) are highlighted as needing emergency plans.",False,38,62,22
row::a469f3e26507d3364ed30f57dd0f49e1c09a04ad,567,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2025.1572283/full,3,Labeling laws/enforcement gaps are explicitly acknowledged; burden shifts to individual vigilance/education.,False,38,62,22
row::a469f3e26507d3364ed30f57dd0f49e1c09a04ad,567,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2025.1572283/full,4,OFC constraints limit challenge-proven prevalence data; self/parent-proxy surveys may overestimate prevalence.,False,38,62,22
row::d01aaf54dca1daeb97f56cd017402b74151b63f5,568,https://www.bsaci.org/guidelines-and-standards/bsaci-guidelines/diagnosis-and-management-of-pollen-food-syndrome-oral-allergy-syndrome,1,PFS affects pollen-sensitised children and adults (all-age context).,False,28,45,18
row::d01aaf54dca1daeb97f56cd017402b74151b63f5,568,https://www.bsaci.org/guidelines-and-standards/bsaci-guidelines/diagnosis-and-management-of-pollen-food-syndrome-oral-allergy-syndrome,2,Mild typical symptoms may create erroneous perceptions; severe reactions can occur (risk-perception framing).,False,28,45,18
row::d01aaf54dca1daeb97f56cd017402b74151b63f5,568,https://www.bsaci.org/guidelines-and-standards/bsaci-guidelines/diagnosis-and-management-of-pollen-food-syndrome-oral-allergy-syndrome,3,Anxiety/QoL burden is noted (psychosocial context).,False,28,45,18
row::d01aaf54dca1daeb97f56cd017402b74151b63f5,568,https://www.bsaci.org/guidelines-and-standards/bsaci-guidelines/diagnosis-and-management-of-pollen-food-syndrome-oral-allergy-syndrome,4,"Emphasis on correct diagnosis/avoiding misdiagnosis (recognition/triage context, not EAI-specific).",False,28,45,18
row::421dee897b4c113d5630e263f588b46f777c737d,569,https://www.frontiersin.org/journals/allergy/articles/10.3389/falgy.2022.941020/full,1,Food allergy burden is strongly linked to fear of accidental reactions and lifestyle restrictions (psychological distress/HRQoL impact).,False,46,78,32
